frame_number,player_1_number_hits,player_1_total_hit_speed,player_1_last_hit_speed,player_1_total_player_speed,player_1_last_speed,player_2_number_hits,player_2_total_hit_speed,player_2_last_hit_speed,player_2_total_player_speed,player_2_last_speed,player_2_last_player_speed,player_1_last_player_speed,player_1_avg_hit_speed,player_2_avg_hit_speed,player_1_avg_player_speed,player_2_avg_player_speed
33,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
34,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
35,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
36,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
37,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
38,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
39,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
40,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
41,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
42,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
43,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
44,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
45,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
46,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
47,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
48,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
49,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
50,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
51,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
52,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
53,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
54,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
55,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
56,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
57,1.0,33.26582717895508,33.26582717895508,0.0,0.0,0.0,0.0,0.0,1.6183277368545532,0.0,1.6183277368545532,,33.26582717895508,,,1.6183277368545532
58,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
59,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
60,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
61,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
62,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
63,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
64,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
65,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
66,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
67,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
68,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
69,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
70,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
71,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
72,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
73,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
74,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
75,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
76,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
77,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
78,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
79,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
80,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
81,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
82,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
83,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
84,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
85,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
86,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
87,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
88,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
89,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
90,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
91,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
92,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
93,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
94,1.0,33.26582717895508,33.26582717895508,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,1.6183277368545532,0.0,1.6183277368545532,4.535797595977783,33.26582717895508,43.173431396484375,4.535797595977783,1.6183277368545532
95,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
96,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
97,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
98,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
99,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
100,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
101,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
102,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
103,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
104,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
105,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
106,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
107,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
108,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
109,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
110,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
111,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
112,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
113,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
114,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
115,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
116,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
117,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
118,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
119,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
120,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
121,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
122,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
123,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
124,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
125,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
126,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
127,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
128,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
129,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
130,2.0,78.90339660644531,45.63756561279297,4.535797595977783,0.0,1.0,43.173431396484375,43.173431396484375,10.71351146697998,0.0,9.095183372497559,4.535797595977783,39.451698303222656,43.173431396484375,4.535797595977783,5.35675573348999
131,2.0,78.90339660644531,45.63756561279297,11.310422897338867,0.0,2.0,75.70841217041016,32.53498077392578,10.71351146697998,0.0,9.095183372497559,6.774625301361084,39.451698303222656,37.85420608520508,5.655211448669434,5.35675573348999
132,2.0,78.90339660644531,45.63756561279297,11.310422897338867,0.0,2.0,75.70841217041016,32.53498077392578,10.71351146697998,0.0,9.095183372497559,6.774625301361084,39.451698303222656,37.85420608520508,5.655211448669434,5.35675573348999
133,2.0,78.90339660644531,45.63756561279297,11.310422897338867,0.0,2.0,75.70841217041016,32.53498077392578,10.71351146697998,0.0,9.095183372497559,6.774625301361084,39.451698303222656,37.85420608520508,5.655211448669434,5.35675573348999
134,2.0,78.90339660644531,45.63756561279297,11.310422897338867,0.0,2.0,75.70841217041016,32.53498077392578,10.71351146697998,0.0,9.095183372497559,6.774625301361084,39.451698303222656,37.85420608520508,5.655211448669434,5.35675573348999
135,2.0,78.90339660644531,45.63756561279297,11.310422897338867,0.0,2.0,75.70841217041016,32.53498077392578,10.71351146697998,0.0,9.095183372497559,6.774625301361084,39.451698303222656,37.85420608520508,5.655211448669434,5.35675573348999
136,2.0,78.90339660644531,45.63756561279297,11.310422897338867,0.0,2.0,75.70841217041016,32.53498077392578,10.71351146697998,0.0,9.095183372497559,6.774625301361084,39.451698303222656,37.85420608520508,5.655211448669434,5.35675573348999
